# Time-averaged data for fix myat1
# TimeStep v_mytemp
130000 321.164
130100 304.428
130200 298.39
130300 299.644
130400 304.024
130500 307.122
130600 297.563
130700 307.219
130800 312.334
130900 306.684
131000 307.136
131100 324.441
131200 315.694
131300 298.934
131400 310.172
131500 313.775
131600 314.254
131700 308.342
131800 308.384
131900 315.505
132000 307.351
132100 303.851
132200 299.619
132300 302.817
132400 298.395
132500 298.017
132600 307.453
132700 314.296
132800 325.13
132900 322.031
133000 290.719
133100 297.964
133200 299.067
133300 297.984
133400 310.041
133500 296.065
133600 292.015
133700 294.505
133800 291.508
133900 289.47
134000 284.796
134100 293.602
134200 293.127
134300 287.261
134400 281.971
134500 290.803
134600 280.211
134700 284.326
134800 300.069
134900 294.018
135000 280.644
135100 294.366
135200 296.345
135300 293.648
135400 316.493
135500 318.249
135600 309.904
135700 312.036
135800 313.566
135900 315.609
136000 312.881
136100 310.774
136200 315.029
136300 303.899
136400 301.429
136500 312.053
136600 316.823
136700 305.652
136800 315.353
136900 299.502
137000 299.074
137100 295.152
137200 293.474
137300 292.989
137400 281.474
137500 276.823
137600 289.564
137700 286.473
137800 281.502
137900 267.519
138000 281.917
138100 275.309
138200 294.45
138300 294.362
138400 284.233
138500 288.253
138600 281.206
138700 288.144
138800 281.222
138900 294.135
139000 299.61
139100 302.529
139200 306.124
139300 303.752
139400 309.253
139500 310.598
139600 315.022
139700 302.743
139800 298.579
139900 323.643
140000 329.66
140100 318.156
140200 308.207
140300 310.954
140400 318.148
140500 320.249
140600 312.772
140700 299.752
140800 303.387
140900 294.983
141000 309.224
141100 307.216
141200 308.963
141300 305.541
141400 301.984
141500 298.077
141600 299.908
141700 307.872
141800 297.438
141900 300.278
142000 298.019
142100 303.152
142200 300.852
142300 293.84
142400 295.879
142500 299.323
142600 300.027
142700 295.211
142800 298.626
142900 290.025
143000 303.662
143100 306.295
143200 308.046
143300 286.793
143400 287.022
143500 294.957
143600 284.455
143700 294.046
143800 297.019
143900 309.153
144000 299.443
144100 305.4
144200 294.077
144300 295.524
144400 314.178
144500 325.906
144600 320.737
144700 303.059
144800 306.875
144900 307.563
145000 288.34
145100 283.863
145200 281.573
145300 304.811
145400 289.124
145500 281.912
145600 299.712
145700 301.615
145800 298.851
145900 299.664
146000 294.202
146100 294.536
146200 299.592
146300 296.427
146400 299.432
146500 304.763
146600 296.803
146700 299.676
146800 304.349
146900 302.316
147000 294.749
147100 297.87
147200 298.972
147300 302.824
147400 308.175
147500 301.611
147600 298.506
147700 295.675
147800 304.788
147900 290.61
148000 300.428
148100 287.657
148200 293.315
148300 303.376
148400 313.461
148500 313.026
148600 329.696
148700 336.427
148800 317.535
148900 311.578
149000 318.865
149100 321.216
149200 331.684
149300 330.922
149400 333.473
149500 332.107
149600 318.321
149700 310.844
149800 310.852
149900 314.449
150000 313.807
150100 299.485
150200 294.923
150300 306.886
150400 301.262
150500 291.025
150600 306.91
150700 292.035
150800 297.716
150900 294.792
151000 299.187
151100 303.888
151200 303.462
151300 308.203
151400 299.38
151500 304.945
151600 297.915
151700 306.463
151800 294.462
151900 279.011
152000 289.294
152100 290.54
152200 291.898
152300 295.233
152400 292.399
152500 294.093
152600 304.035
152700 298.744
152800 300.169
152900 295.367
153000 292.522
153100 289.69
153200 298.924
153300 294.523
153400 299.469
153500 308.567
153600 311.864
153700 300.9
153800 301.932
153900 302.988
154000 304.229
154100 296.723
154200 289.213
154300 299.479
154400 308.292
154500 316.385
154600 310.413
154700 297.031
154800 300.159
154900 313.008
155000 308.979
155100 331.967
155200 321.41
155300 320.791
155400 309.793
155500 313.591
155600 319.333
155700 329.557
155800 301.609
155900 312.797
156000 304.488
156100 299.163
156200 309.605
156300 315.732
156400 300.107
156500 304.574
156600 308.741
156700 308.958
156800 304.714
156900 307.631
157000 294.29
157100 287.513
157200 296.763
157300 296.665
157400 298.545
157500 294.874
157600 301.69
157700 302.251
157800 302.374
157900 305.772
158000 297.521
158100 301.362
158200 305.564
158300 305.921
158400 298.351
158500 303.259
158600 306.835
158700 304.562
158800 295.921
158900 286.928
159000 291.31
159100 303.208
159200 295.433
159300 305.778
159400 303.228
159500 293.374
159600 308.458
159700 311.4
159800 303.471
159900 316.343
160000 309.79
160100 303.113
160200 302.24
160300 317.09
160400 298.717
160500 297.322
160600 301.673
160700 282.904
160800 278.434
160900 278.639
161000 265.038
161100 258.821
161200 275.242
161300 275.153
161400 272.253
161500 282.503
161600 287.404
161700 288.837
161800 291.71
161900 285.208
162000 294.779
162100 288.403
162200 303.752
162300 291.798
162400 288.241
162500 299.311
162600 292.252
162700 308.878
162800 296.264
162900 299.855
163000 305.638
163100 322.126
163200 320.183
163300 313.112
163400 316.329
163500 315.678
163600 307.113
163700 313.421
163800 322.799
163900 307.286
164000 310.148
164100 305.141
164200 312.653
164300 297.124
164400 285.523
164500 284.344
164600 282.237
164700 277.794
164800 278.581
164900 292.719
165000 289.632
165100 292.53
165200 293.873
165300 304.692
165400 304.297
165500 305.723
165600 317.855
165700 297.7
165800 294.011
165900 311.132
166000 313.986
166100 302.345
166200 304.653
166300 302.836
166400 304.397
166500 314.903
166600 296.321
166700 296.241
166800 316.703
166900 321.953
167000 316.354
167100 316.835
167200 307.304
167300 307.694
167400 317.847
167500 311.041
167600 303.982
167700 295.672
167800 301.263
167900 306.718
168000 303.701
168100 304.844
168200 299.893
168300 300.007
168400 304.539
168500 308.057
168600 306.861
168700 312.391
168800 311.115
168900 307.938
169000 312.479
169100 321.518
169200 322.391
169300 302.266
169400 320.801
169500 310.732
169600 317.478
169700 298.727
169800 307.71
169900 300.722
170000 296.897
170100 291.65
170200 299.36
170300 291.5
170400 299.658
170500 285.026
170600 291.522
170700 289.619
170800 285.328
170900 289.508
171000 294.134
171100 285.458
171200 285.779
171300 298.988
171400 290.538
171500 293.74
171600 294.369
171700 295.155
171800 290.76
171900 302.371
172000 295.454
172100 290.93
172200 295.128
172300 314.648
172400 296.957
172500 307.592
172600 310.341
172700 314.77
172800 321.232
172900 313.974
173000 312.999
173100 325.209
173200 308.972
173300 304.75
173400 312.635
173500 318.629
173600 314.549
173700 332.343
173800 323.894
173900 316.366
174000 305.15
174100 319.43
174200 309.46
174300 310.45
174400 301.997
174500 293.027
174600 297.054
174700 284.135
174800 295.176
174900 282.827
175000 286.147
175100 287.16
175200 281.699
175300 284.069
175400 290.564
175500 293.869
175600 300.995
175700 302.361
175800 309.6
175900 304.64
176000 310.035
176100 306.456
176200 326.19
176300 329.167
176400 316.1
176500 308.221
176600 306.42
176700 325.453
176800 322.859
176900 328.183
177000 313.405
177100 308.703
177200 299.43
177300 299.151
177400 284.063
177500 281.29
177600 281.788
177700 286.631
177800 289.689
177900 291.73
178000 283.702
178100 296.865
178200 288.148
178300 286.886
178400 292.151
178500 296.726
178600 290.009
178700 299.423
178800 296.067
178900 291.269
179000 313.911
179100 302.796
179200 293.209
179300 292.705
179400 289.853
179500 297.351
179600 293.755
179700 307.409
179800 299.215
179900 303.55
180000 297.584
180100 289.394
180200 290.811
180300 310.895
180400 322.458
180500 319.778
180600 329.687
180700 326.284
180800 313.317
180900 334.456
181000 321.699
181100 320.134
181200 317.074
